parent_ref_no,parent_inci_name,parent_function,parent_main_cat,parent_cas,position_dans_groupe,total_dans_groupe,sub_molecule,sub_matter_type,sub_size_category,sub_name_length,sub_main_function
86666,PELARGONIUM GRAVEOLENS FLOWER/LEAF/STEM WATER,"MASKING, PERFUMING",Fragrance / Parfum,90082-51-2,2,3,LEAF,Botanique,Très courte (≤15),4,Fragrance / Parfum
86666,PELARGONIUM GRAVEOLENS FLOWER/LEAF/STEM WATER,"MASKING, PERFUMING",Fragrance / Parfum,90082-51-2,3,3,STEM WATER,Eau / Hydrolat,Très courte (≤15),10,Fragrance / Parfum
41014,PIMENTA RACEMOSA LEAF/FRUIT OIL,PERFUMING,Fragrance / Parfum,85085-61-6,1,2,PIMENTA RACEMOSA LEAF,Botanique,Courte (16-25),21,Fragrance / Parfum
41014,PIMENTA RACEMOSA LEAF/FRUIT OIL,PERFUMING,Fragrance / Parfum,85085-61-6,2,2,FRUIT OIL,Huile,Très courte (≤15),9,Fragrance / Parfum
89823,PINUS CEMBRA LEAF/TWIG OIL,"ANTIMICROBIAL, MASKING, PERFUMING",Fragrance / Parfum,92202-04-5,1,2,PINUS CEMBRA LEAF,Botanique,Courte (16-25),17,Fragrance / Parfum
89823,PINUS CEMBRA LEAF/TWIG OIL,"ANTIMICROBIAL, MASKING, PERFUMING",Fragrance / Parfum,92202-04-5,2,2,TWIG OIL,Huile,Très courte (≤15),8,Fragrance / Parfum
82218,PINUS PUMILIO BRANCH/LEAF OIL,"MASKING, PERFUMING",Fragrance / Parfum,97676-05-6,1,2,PINUS PUMILIO BRANCH,Molécule chimique,Courte (16-25),20,Fragrance / Parfum
82218,PINUS PUMILIO BRANCH/LEAF OIL,"MASKING, PERFUMING",Fragrance / Parfum,97676-05-6,2,2,LEAF OIL,Huile,Très courte (≤15),8,Fragrance / Parfum
82904,PSEUDOTSUGA MENZIESII BRANCH/LEAF OIL,PERFUMING,Fragrance / Parfum,97926-19-7,1,2,PSEUDOTSUGA MENZIESII BRANCH,Molécule chimique,Moyenne (26-50),28,Fragrance / Parfum
82904,PSEUDOTSUGA MENZIESII BRANCH/LEAF OIL,PERFUMING,Fragrance / Parfum,97926-19-7,2,2,LEAF OIL,Huile,Très courte (≤15),8,Fragrance / Parfum
84929,ROSMARINUS OFFICINALIS FLOWER/LEAF/STEM WATER,"MASKING, PERFUMING",Fragrance / Parfum,84604-14-8,1,3,ROSMARINUS OFFICINALIS FLOWER,Botanique,Moyenne (26-50),29,Fragrance / Parfum
84929,ROSMARINUS OFFICINALIS FLOWER/LEAF/STEM WATER,"MASKING, PERFUMING",Fragrance / Parfum,84604-14-8,2,3,LEAF,Botanique,Très courte (≤15),4,Fragrance / Parfum
84929,ROSMARINUS OFFICINALIS FLOWER/LEAF/STEM WATER,"MASKING, PERFUMING",Fragrance / Parfum,84604-14-8,3,3,STEM WATER,Eau / Hydrolat,Très courte (≤15),10,Fragrance / Parfum
84756,SALVIA OFFICINALIS FLOWER/LEAF/STEM WATER,"MASKING, PERFUMING",Fragrance / Parfum,84082-79-1,1,3,SALVIA OFFICINALIS FLOWER,Botanique,Courte (16-25),25,Fragrance / Parfum
84756,SALVIA OFFICINALIS FLOWER/LEAF/STEM WATER,"MASKING, PERFUMING",Fragrance / Parfum,84082-79-1,2,3,LEAF,Botanique,Très courte (≤15),4,Fragrance / Parfum
84756,SALVIA OFFICINALIS FLOWER/LEAF/STEM WATER,"MASKING, PERFUMING",Fragrance / Parfum,84082-79-1,3,3,STEM WATER,Eau / Hydrolat,Très courte (≤15),10,Fragrance / Parfum
84846,SALVIA SCLAREA FLOWER/LEAF/STEM WATER,"MASKING, PERFUMING",Fragrance / Parfum,84775-83-7,1,3,SALVIA SCLAREA FLOWER,Botanique,Courte (16-25),21,Fragrance / Parfum
84846,SALVIA SCLAREA FLOWER/LEAF/STEM WATER,"MASKING, PERFUMING",Fragrance / Parfum,84775-83-7,2,3,LEAF,Botanique,Très courte (≤15),4,Fragrance / Parfum
84846,SALVIA SCLAREA FLOWER/LEAF/STEM WATER,"MASKING, PERFUMING",Fragrance / Parfum,84775-83-7,3,3,STEM WATER,Eau / Hydrolat,Très courte (≤15),10,Fragrance / Parfum
89834,SAPINDUS EMARGINATUS FRUIT/SUCROSE FERMENT FILTRATE,PERFUMING,Fragrance / Parfum,,1,2,SAPINDUS EMARGINATUS FRUIT,Botanique,Moyenne (26-50),26,Fragrance / Parfum
89834,SAPINDUS EMARGINATUS FRUIT/SUCROSE FERMENT FILTRATE,PERFUMING,Fragrance / Parfum,,2,2,SUCROSE FERMENT FILTRATE,Molécule chimique,Courte (16-25),24,Fragrance / Parfum
84883,THYMUS VULGARIS FLOWER/LEAF/STEM WATER,"MASKING, PERFUMING",Fragrance / Parfum,84929-51-1,1,3,THYMUS VULGARIS FLOWER,Botanique,Courte (16-25),22,Fragrance / Parfum
84883,THYMUS VULGARIS FLOWER/LEAF/STEM WATER,"MASKING, PERFUMING",Fragrance / Parfum,84929-51-1,2,3,LEAF,Botanique,Très courte (≤15),4,Fragrance / Parfum
84883,THYMUS VULGARIS FLOWER/LEAF/STEM WATER,"MASKING, PERFUMING",Fragrance / Parfum,84929-51-1,3,3,STEM WATER,Eau / Hydrolat,Très courte (≤15),10,Fragrance / Parfum
41200,TRIMETHYL-2-CYCLOHEXENYL-3-PENTANONE/2-PROPYNOL,PERFUMING,Fragrance / Parfum,68611-23-4,1,2,TRIMETHYL-2-CYCLOHEXENYL-3-PENTANONE,Molécule chimique,Moyenne (26-50),36,Fragrance / Parfum
41200,TRIMETHYL-2-CYCLOHEXENYL-3-PENTANONE/2-PROPYNOL,PERFUMING,Fragrance / Parfum,68611-23-4,2,2,2-PROPYNOL,Molécule chimique,Très courte (≤15),10,Fragrance / Parfum
41271,UNDECENAL/CYANO-ACETATIC ACID,PERFUMING,Fragrance / Parfum,124358-45-8,1,2,UNDECENAL,Molécule chimique,Très courte (≤15),9,Fragrance / Parfum
41271,UNDECENAL/CYANO-ACETATIC ACID,PERFUMING,Fragrance / Parfum,124358-45-8,2,2,CYANO-ACETATIC ACID,Acide,Courte (16-25),19,Fragrance / Parfum
85829,VANILLOSMOPSIS ERYTHROPAPPA FLOWER/LEAF OIL,"MASKING, PERFUMING, SKIN CONDITIONING",Fragrance / Parfum,,1,2,VANILLOSMOPSIS ERYTHROPAPPA FLOWER,Botanique,Moyenne (26-50),34,Fragrance / Parfum
85829,VANILLOSMOPSIS ERYTHROPAPPA FLOWER/LEAF OIL,"MASKING, PERFUMING, SKIN CONDITIONING",Fragrance / Parfum,,2,2,LEAF OIL,Huile,Très courte (≤15),8,Fragrance / Parfum
84056,VERBENA OFFICINALIS FLOWER/LEAF WATER,"FLAVOURING, MASKING, PERFUMING, SKIN CONDITIONING",Fragrance / Parfum,84961-67-1,1,2,VERBENA OFFICINALIS FLOWER,Botanique,Moyenne (26-50),26,Fragrance / Parfum
84056,VERBENA OFFICINALIS FLOWER/LEAF WATER,"FLAVOURING, MASKING, PERFUMING, SKIN CONDITIONING",Fragrance / Parfum,84961-67-1,2,2,LEAF WATER,Eau / Hydrolat,Très courte (≤15),10,Fragrance / Parfum
41298,VINYLPYRIDINE/TETRAHYDRODIMETHYL-METHANO-INDENE,PERFUMING,Fragrance / Parfum,125352-06-9,1,2,VINYLPYRIDINE,Molécule chimique,Très courte (≤15),13,Fragrance / Parfum
41298,VINYLPYRIDINE/TETRAHYDRODIMETHYL-METHANO-INDENE,PERFUMING,Fragrance / Parfum,125352-06-9,2,2,TETRAHYDRODIMETHYL-METHANO-INDENE,Molécule chimique,Moyenne (26-50),33,Fragrance / Parfum
