ref_no,inci_name,inn_name,ph_eur_name,cas,ec,description,restriction,function,update_date,main_category,matter_type,size_category,name_length,num_functions,num_sources,is_grouped
83010,TRIMETHYLSILYL HYDROLYZED CONCHIOLIN PROTEIN PG-PROPYL METHYLSILANEDIOL CROSSPOLYMER,,,,,"Trimethylsilyl Hydrolyzed Conchiolin Protein PG-Propyl Methylsilanediol Crosspolymer is the reaction product of Hydrolyzed Conchiolin Protein that has been condensed with glycidoxypropylmethyldiethoxysilane, with subsequent crosslinking by condensation with hydrolyzed methyltriethoxysilane and hydrolyzed C6-10 alkyl triethoxysilane, and end-capped with hydrolyzed trimethylchlorosilane",,"HAIR CONDITIONING, SKIN CONDITIONING",15/10/2010,Soin capillaire,Polymère,Longue (51-100),84,2,1,Non
92306,TRIMETHYLSILYL HYDROLYZED PEA PROTEIN PG-PROPYL METHYLSILANEDIOL CROSSPOLYMER,,,,,"Trimethylsilyl Hydrolyzed Pea Protein PG-Propyl Methylsilanediol Crosspolymer is the reaction product of Hydrolyzed Pea Protein that has been condensed with glycidoxypropylmethyldiethoxysilane, with subsequent crosslinking by condensation with hydrolyzed methyltriethoxysilane and hydrolyzed C6-10 alkyl triethoxysilane, and end-capped with hydrolyzed trimethylchlorosilane.",,"HAIR CONDITIONING, SKIN CONDITIONING",28/11/2014,Soin capillaire,Polymère,Longue (51-100),77,2,1,Non
83050,TRIMETHYLSILYL HYDROLYZED SILK PG-PROPYL METHYLSILANEDIOL CROSSPOLYMER,,,,,Trimethylsilyl Hydrolyzed Silk PG-Propyl Methylsilanediol Crosspolymer is Hydrolyzed Silk Protein PG-Propyl Methylsilanediol Crosspolymer that has been end-capped with hydrolyzed trimethylchlorosilane,,"HAIR CONDITIONING, SKIN CONDITIONING",15/10/2010,Soin capillaire,Polymère,Longue (51-100),70,2,1,Non
83009,TRIMETHYLSILYL HYDROLYZED WHEAT PROTEIN PG-PROPYL METHYLSILANEDIOL CROSSPOLYMER,,,,,"Trimethylsilyl Hydrolyzed Wheat Protein PG-Propyl Methylsilanediol Crosspolymer is Hydrolyzed Wheat Protein PG-Propyl Methylsilanediol that has been crosslinked by condensation with hydrolyzed methyltriethoxysilane and hydrolyzed C6-10 alkyl triethoxysilane, and end-capped with hydrolyzed trimethylchlorosilane",,"HAIR CONDITIONING, SKIN CONDITIONING",15/10/2010,Soin capillaire,Polymère,Longue (51-100),79,2,1,Non
89601,TRIPEPTIDE-46 HEXAPEPTIDE-40 DECAPEPTIDE-27 OLIGOPEPTIDE-91 SH-POLYPEPTIDE-60,,,,,"Tripeptide-46 Hexapeptide-40 Decapeptide-27 Oligopeptide-91 sh-Polypeptide-60 is a single chain synthetic fusion peptide, produced by fermentation in E. coli. The starting gene is synthesized by the fusion of the gene from Tripeptide-46, Hexapeptide-40, Decapeptide-27, Oligopeptide-91, and sh-Polypeptide-6. The fused peptide contains 228 amino acids and consists of the proper sequence of the 20 standard amino acids.",,"HAIR CONDITIONING, SKIN CONDITIONING, SKIN PROTECTING",17/04/2013,Soin capillaire,Peptide,Longue (51-100),77,3,1,Non
90642,TRIPEPTIDE-46 HEXAPEPTIDE-40 OLIGOPEPTIDE-96 OLIGOPEPTIDE-91 TETRAPEPTIDE-38 RH-POLYPEPTIDE-9,,,,,"Tripeptide-46 Hexapeptide-40 Oligopeptide-96 Oligopeptide-91 Tetrapeptide-38 rh-Polypeptide-9 is a single chain synthetic fusion peptide, produced by fermentation in E. coli. The starting gene is synthesized by the fusion of the gene from Tripeptide-46, Hexapeptide-40, Oligopeptide-96, Oligopeptide-91, Tetrapeptide-38 and rh-Polypeptide-9. The fused peptide contains 212 amino acids and consists of the proper sequence of the 20 standard amino acids.",,"HAIR CONDITIONING, SKIN CONDITIONING",10/04/2014,Soin capillaire,Peptide,Longue (51-100),93,2,1,Non
90972,TRIPEPTIDE-49 OLIGOPEPTIDE-91 DIPEPTIDE-19 R-BOVINE OCTAPEPTIDE-1,,,,,"Tripeptide-49 Oligopeptide-91 Dipeptide-19 r-Bovine Octapeptide-1 is a single chain recombinant fusion peptide, produced by fermentation in E. coli. The starting gene is synthesized by the fusion of the gene from r-Bovine Octapeptide-1, Tripeptide-49, Oligopeptide-91 and Dipeptide-19. The fused peptide contains 34 amino acids and consists of the proper sequence of the 20 standard amino acids.",,SKIN CONDITIONING,16/05/2014,Autre,Peptide,Longue (51-100),65,1,1,Non
91652,TRIPEPTIDE-49 OLIGOPEPTIDE-91 DIPEPTIDE-19 SH-POLYPEPTIDE-1,,,,,"Tripeptide-49 Oligopeptide-91 Dipeptide-19 sh-Polypeptide-1 is a single chain synthetic fusion peptide, produced by fermentation in E. coli. The starting gene is synthesized by the fusion of the gene from sh-Polypeptide-1, Tripeptide-49, Oligopeptide-91, and Dipeptide-19. The fused peptide contains 314 amino acids and consists of the proper sequence of the 20 standard amino acids.",,SKIN CONDITIONING,28/11/2014,Autre,Peptide,Longue (51-100),59,1,1,Non
91653,TRIPEPTIDE-49 OLIGOPEPTIDE-91 DIPEPTIDE-19 SH-POLYPEPTIDE-3,,,,,"Tripeptide-49 Oligopeptide-91 Dipeptide-19 sh-Polypeptide-3 is a single chain synthetic fusion peptide, produced by fermentation in E. coli. The starting gene is synthesized by the fusion of the gene from sh-Polypeptide-3, Tripeptide-49, Oligopeptide-91, and Dipeptide-19. The fused peptide contains 230 amino acids and consists of the proper sequence of the 20 standard amino acids.",,SKIN CONDITIONING,28/11/2014,Autre,Peptide,Longue (51-100),59,1,1,Non
86991,TRIS(ACETIMINOACETOXYETHOXY METHACRYLATE) PPG-6 TRIMETHYLOLPROPANE,,,,,,,"BINDING, FILM FORMING",15/10/2010,Agent filmogène,PEG/PPG,Longue (51-100),66,2,1,Non
89202,USTILAGO ESCULENTA/ZIZANIA LATIFOLIA STEM FERMENT EXTRACT,,,,,"Ustilago Esculenta/Zizania Latifolia Stem Ferment Extract is the extract of the product obtained by the fermentation of the stems of Zizania latifolia by the fungus, Ustilago esculenta.",,SKIN CONDITIONING,02/08/2012,Autre,Extrait,Longue (51-100),57,1,2,Oui
80613,VINYL CAPROLACTAM/VP/DIMETHYLAMINOETHYL METHACRYLATE COPOLYMER,,,102972-64-5,,"2-Propenoic acid, 2-methyl-, 2-(dimethylamino)ethyl ester, polymer with 1-ethenylhexahydro-2H-azepin-2-one and 1-ethenyl-2-pyrrolidinone",,"FILM FORMING, HAIR FIXING, SKIN CONDITIONING",15/10/2010,Agent filmogène,Polymère,Longue (51-100),62,3,3,Oui
88972,VINYL DIMETHICONE/LAURYL/BEHENYL DIMETHICONE CROSSPOLYMER,,,,,Vinyl Dimethicone/Lauryl/Behenyl Dimethicone Crosspolymer is lauryl/behenyl dimethicone crosslinked with divinyl dimethicone.,,SKIN CONDITIONING,08/10/2012,Autre,Silicone,Longue (51-100),57,1,3,Oui
60095,VINYL DIMETHICONE/METHICONE SILSESQUIOXANE CROSSPOLYMER,,,,,Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer,,VISCOSITY CONTROLLING,15/10/2010,Agent de viscosité,Silicone,Longue (51-100),55,1,2,Oui
60096,VINYL DIMETHYL/TRIMETHYLSILOXYSILICATE STEARYL DIMETHICONE CROSSPOLYMER,,,,,Vinyl Dimethyl/Trimethylsiloxy Silicate Stearyl Dimethicone Crosspolymer,,"BULKING, FILM FORMING, VISCOSITY CONTROLLING",15/10/2010,Agent filmogène,Silicone,Longue (51-100),71,3,2,Oui
86992,VINYLBENZYLCYCLOHEXYL PROPIONAMIDE/VINYLBENZYL LACTOSYLLACTONAMIDE COPOLYMER,,,,,Vinylbenzylcyclohexyl Propionamide/Vinylbenzyl Lactosyllactonamide Copolymer is a copolymer of vinylbenzylcyclohexyl propionamide and vinylbenyl lactosyllactonamide monomers,,HUMECTANT,15/10/2010,Humectant,Polymère,Longue (51-100),76,1,2,Oui
85157,VINYLDIMETHYL/TRIMETHYLSILOXYSILICATE STEARYL DIMETHICONE CROSSPOLYMER,,,,,Vinyldimethyl/Trimethylsiloxysilicate Stearyl Dimethicone Crosspolymer is Stearyl Methicone crosslinked with vinyldimethyl/trimethylsiloxysilicate,,"ABSORBENT, BULKING, FILM FORMING, VISCOSITY CONTROLLING",15/10/2010,Agent filmogène,Silicone,Longue (51-100),70,4,2,Oui
89953,VINYLDIMETHYL/TRIMETHYLSILOXYSILICATE/DIMETHICONE CROSSPOLYMER,,,,,Vinyldimethyl/Trimethylsiloxysilicate/Dimethicone Crosspolymer is Hydrogen Dimethicone crosslinked with vinyldimethyl/trimethylsiloxysilicate.,,"EMOLLIENT, FILM FORMING, VISCOSITY CONTROLLING",22/04/2014,Émollient / Conditioning,Silicone,Longue (51-100),62,3,3,Oui
89454,VIOLA MANDSHURICA FLOWER/SYRINGA VULGARIS/(SOLANUM MELONGENA/VITIS VINIFERA) FRUIT WATER,,,,,"Viola Mandshurica Flower/Syringa Vulgaris/(Solanum Melongena/Vitis Vinifera) Fruit Water is the aqueous solution of the steam distillates obtained from the flowers of Viola mandshurica , the whole plant, Syringa vulgaris , and the fruit of Solanum melongena and Vitis vinifera",,"ANTIOXIDANT, ANTISEBORRHOEIC, SKIN CONDITIONING, SKIN PROTECTING",19/11/2012,Antioxydant,Eau / Hydrolat,Longue (51-100),88,4,4,Oui
