parent_ref_no,parent_inci_name,parent_function,parent_main_cat,parent_cas,position_dans_groupe,total_dans_groupe,sub_molecule,sub_matter_type,sub_size_category,sub_name_length,sub_main_function
89461,(MAGNOLIA OFFICINALIS/PHELLODENDRON AMURENSE) BARK/CAMELLIA JAPONICA LEAF/ZINGIBER OFFICINALE ROOT/CITRUS PARADISI SEED WATER,"ANTIMICROBIAL, ANTIOXIDANT, ANTISEBORRHOEIC, SKIN CONDITIONING",Conservateur,,1,5,MAGNOLIA OFFICINALIS,Molécule chimique,Courte (16-25),20,Conservateur
89461,(MAGNOLIA OFFICINALIS/PHELLODENDRON AMURENSE) BARK/CAMELLIA JAPONICA LEAF/ZINGIBER OFFICINALE ROOT/CITRUS PARADISI SEED WATER,"ANTIMICROBIAL, ANTIOXIDANT, ANTISEBORRHOEIC, SKIN CONDITIONING",Conservateur,,2,5,PHELLODENDRON AMURENSE) BARK,Botanique,Moyenne (26-50),28,Conservateur
89461,(MAGNOLIA OFFICINALIS/PHELLODENDRON AMURENSE) BARK/CAMELLIA JAPONICA LEAF/ZINGIBER OFFICINALE ROOT/CITRUS PARADISI SEED WATER,"ANTIMICROBIAL, ANTIOXIDANT, ANTISEBORRHOEIC, SKIN CONDITIONING",Conservateur,,3,5,CAMELLIA JAPONICA LEAF,Botanique,Courte (16-25),22,Conservateur
89461,(MAGNOLIA OFFICINALIS/PHELLODENDRON AMURENSE) BARK/CAMELLIA JAPONICA LEAF/ZINGIBER OFFICINALE ROOT/CITRUS PARADISI SEED WATER,"ANTIMICROBIAL, ANTIOXIDANT, ANTISEBORRHOEIC, SKIN CONDITIONING",Conservateur,,4,5,ZINGIBER OFFICINALE ROOT,Botanique,Courte (16-25),24,Conservateur
89461,(MAGNOLIA OFFICINALIS/PHELLODENDRON AMURENSE) BARK/CAMELLIA JAPONICA LEAF/ZINGIBER OFFICINALE ROOT/CITRUS PARADISI SEED WATER,"ANTIMICROBIAL, ANTIOXIDANT, ANTISEBORRHOEIC, SKIN CONDITIONING",Conservateur,,5,5,CITRUS PARADISI SEED WATER,Eau / Hydrolat,Moyenne (26-50),26,Conservateur
91947,ACHYRANTHES JAPONICA ROOT/RHUS SEMIALATA GALL/TERMINALIA CHEBULA FRUIT/GLYCYRRHIZA URALENSIS ROOT/STEM EXTRACT,ANTIMICROBIAL,Conservateur,,1,5,ACHYRANTHES JAPONICA ROOT,Botanique,Courte (16-25),25,Conservateur
91947,ACHYRANTHES JAPONICA ROOT/RHUS SEMIALATA GALL/TERMINALIA CHEBULA FRUIT/GLYCYRRHIZA URALENSIS ROOT/STEM EXTRACT,ANTIMICROBIAL,Conservateur,,2,5,RHUS SEMIALATA GALL,Molécule chimique,Courte (16-25),19,Conservateur
91947,ACHYRANTHES JAPONICA ROOT/RHUS SEMIALATA GALL/TERMINALIA CHEBULA FRUIT/GLYCYRRHIZA URALENSIS ROOT/STEM EXTRACT,ANTIMICROBIAL,Conservateur,,3,5,TERMINALIA CHEBULA FRUIT,Botanique,Courte (16-25),24,Conservateur
91947,ACHYRANTHES JAPONICA ROOT/RHUS SEMIALATA GALL/TERMINALIA CHEBULA FRUIT/GLYCYRRHIZA URALENSIS ROOT/STEM EXTRACT,ANTIMICROBIAL,Conservateur,,4,5,GLYCYRRHIZA URALENSIS ROOT,Botanique,Moyenne (26-50),26,Conservateur
91947,ACHYRANTHES JAPONICA ROOT/RHUS SEMIALATA GALL/TERMINALIA CHEBULA FRUIT/GLYCYRRHIZA URALENSIS ROOT/STEM EXTRACT,ANTIMICROBIAL,Conservateur,,5,5,STEM EXTRACT,Extrait,Très courte (≤15),12,Conservateur
85071,ACROLEIN/ACRYLIC ACID COPOLYMER,ANTIMICROBIAL,Conservateur,28349-72-6,1,2,ACROLEIN,Molécule chimique,Très courte (≤15),8,Conservateur
85071,ACROLEIN/ACRYLIC ACID COPOLYMER,ANTIMICROBIAL,Conservateur,28349-72-6,2,2,ACRYLIC ACID COPOLYMER,Polymère,Courte (16-25),22,Conservateur
89745,ALPINIA SPECIOSA FLOWER/ LEAF/SEED/ STEM EXTRACT,"ANTIOXIDANT, PRESERVATIVE",Conservateur,,1,4,ALPINIA SPECIOSA FLOWER,Botanique,Courte (16-25),23,Conservateur
89745,ALPINIA SPECIOSA FLOWER/ LEAF/SEED/ STEM EXTRACT,"ANTIOXIDANT, PRESERVATIVE",Conservateur,,2,4,LEAF,Botanique,Très courte (≤15),4,Conservateur
89745,ALPINIA SPECIOSA FLOWER/ LEAF/SEED/ STEM EXTRACT,"ANTIOXIDANT, PRESERVATIVE",Conservateur,,3,4,SEED,Botanique,Très courte (≤15),4,Conservateur
89745,ALPINIA SPECIOSA FLOWER/ LEAF/SEED/ STEM EXTRACT,"ANTIOXIDANT, PRESERVATIVE",Conservateur,,4,4,STEM EXTRACT,Extrait,Très courte (≤15),12,Conservateur
90429,ALPINIA SPECIOSA FLOWER/LEAF/SEED/STEM EXTRACT,"ANTIOXIDANT, PRESERVATIVE",Conservateur,,1,4,ALPINIA SPECIOSA FLOWER,Botanique,Courte (16-25),23,Conservateur
90429,ALPINIA SPECIOSA FLOWER/LEAF/SEED/STEM EXTRACT,"ANTIOXIDANT, PRESERVATIVE",Conservateur,,2,4,LEAF,Botanique,Très courte (≤15),4,Conservateur
90429,ALPINIA SPECIOSA FLOWER/LEAF/SEED/STEM EXTRACT,"ANTIOXIDANT, PRESERVATIVE",Conservateur,,3,4,SEED,Botanique,Très courte (≤15),4,Conservateur
90429,ALPINIA SPECIOSA FLOWER/LEAF/SEED/STEM EXTRACT,"ANTIOXIDANT, PRESERVATIVE",Conservateur,,4,4,STEM EXTRACT,Extrait,Très courte (≤15),12,Conservateur
82375,ALPINIA SPECIOSA FLOWER/LEAF/STEM WATER,"ANTIMICROBIAL, EMOLLIENT, SKIN CONDITIONING",Conservateur,,1,3,ALPINIA SPECIOSA FLOWER,Botanique,Courte (16-25),23,Conservateur
82375,ALPINIA SPECIOSA FLOWER/LEAF/STEM WATER,"ANTIMICROBIAL, EMOLLIENT, SKIN CONDITIONING",Conservateur,,2,3,LEAF,Botanique,Très courte (≤15),4,Conservateur
82375,ALPINIA SPECIOSA FLOWER/LEAF/STEM WATER,"ANTIMICROBIAL, EMOLLIENT, SKIN CONDITIONING",Conservateur,,3,3,STEM WATER,Eau / Hydrolat,Très courte (≤15),10,Conservateur
90582,ALPINIA SPECIOSA LEAF/STEM FERMENT,"ANTIOXIDANT, PRESERVATIVE",Conservateur,,1,2,ALPINIA SPECIOSA LEAF,Botanique,Courte (16-25),21,Conservateur
90582,ALPINIA SPECIOSA LEAF/STEM FERMENT,"ANTIOXIDANT, PRESERVATIVE",Conservateur,,2,2,STEM FERMENT,Molécule chimique,Très courte (≤15),12,Conservateur
91677,ARTEMISIA PRINCEPS LEAF/TRITICUM VULGARE BRAN EXTRACT,"ANTIMICROBIAL, ANTIOXIDANT, ANTIPLAQUE, ANTISEBORRHOEIC, SKIN PROTECTING",Conservateur,223747-95-3,1,2,ARTEMISIA PRINCEPS LEAF,Botanique,Courte (16-25),23,Conservateur
91677,ARTEMISIA PRINCEPS LEAF/TRITICUM VULGARE BRAN EXTRACT,"ANTIMICROBIAL, ANTIOXIDANT, ANTIPLAQUE, ANTISEBORRHOEIC, SKIN PROTECTING",Conservateur,223747-95-3,2,2,TRITICUM VULGARE BRAN EXTRACT,Extrait,Moyenne (26-50),29,Conservateur
87247,ASPERGILLUS/CAMELLIA SINENSIS LEAF FERMENT EXTRACT,"ANTIMICROBIAL, ANTIOXIDANT",Conservateur,,1,2,ASPERGILLUS,Molécule chimique,Très courte (≤15),11,Conservateur
87247,ASPERGILLUS/CAMELLIA SINENSIS LEAF FERMENT EXTRACT,"ANTIMICROBIAL, ANTIOXIDANT",Conservateur,,2,2,CAMELLIA SINENSIS LEAF FERMENT EXTRACT,Extrait,Moyenne (26-50),38,Conservateur
90319,ASPERGILLUS/THYME/ROOT/LYSIMACHIA FOENUM-GRAECUM/PORIA COCOS/ATRACTYLOIDES JAPONICA RHIZOME/ MAGNOLIA LILIFLORA BUD/ VITEX TRIFOLIA FRUIT/BAMBUSA VULGARIS LEAF/STEM FERMENT FILTRATE,ANTIMICROBIAL,Conservateur,,1,10,ASPERGILLUS,Molécule chimique,Très courte (≤15),11,Conservateur
90319,ASPERGILLUS/THYME/ROOT/LYSIMACHIA FOENUM-GRAECUM/PORIA COCOS/ATRACTYLOIDES JAPONICA RHIZOME/ MAGNOLIA LILIFLORA BUD/ VITEX TRIFOLIA FRUIT/BAMBUSA VULGARIS LEAF/STEM FERMENT FILTRATE,ANTIMICROBIAL,Conservateur,,2,10,THYME,Molécule chimique,Très courte (≤15),5,Conservateur
90319,ASPERGILLUS/THYME/ROOT/LYSIMACHIA FOENUM-GRAECUM/PORIA COCOS/ATRACTYLOIDES JAPONICA RHIZOME/ MAGNOLIA LILIFLORA BUD/ VITEX TRIFOLIA FRUIT/BAMBUSA VULGARIS LEAF/STEM FERMENT FILTRATE,ANTIMICROBIAL,Conservateur,,3,10,ROOT,Botanique,Très courte (≤15),4,Conservateur
90319,ASPERGILLUS/THYME/ROOT/LYSIMACHIA FOENUM-GRAECUM/PORIA COCOS/ATRACTYLOIDES JAPONICA RHIZOME/ MAGNOLIA LILIFLORA BUD/ VITEX TRIFOLIA FRUIT/BAMBUSA VULGARIS LEAF/STEM FERMENT FILTRATE,ANTIMICROBIAL,Conservateur,,4,10,LYSIMACHIA FOENUM-GRAECUM,Molécule chimique,Courte (16-25),25,Conservateur
90319,ASPERGILLUS/THYME/ROOT/LYSIMACHIA FOENUM-GRAECUM/PORIA COCOS/ATRACTYLOIDES JAPONICA RHIZOME/ MAGNOLIA LILIFLORA BUD/ VITEX TRIFOLIA FRUIT/BAMBUSA VULGARIS LEAF/STEM FERMENT FILTRATE,ANTIMICROBIAL,Conservateur,,5,10,PORIA COCOS,Molécule chimique,Très courte (≤15),11,Conservateur
90319,ASPERGILLUS/THYME/ROOT/LYSIMACHIA FOENUM-GRAECUM/PORIA COCOS/ATRACTYLOIDES JAPONICA RHIZOME/ MAGNOLIA LILIFLORA BUD/ VITEX TRIFOLIA FRUIT/BAMBUSA VULGARIS LEAF/STEM FERMENT FILTRATE,ANTIMICROBIAL,Conservateur,,6,10,ATRACTYLOIDES JAPONICA RHIZOME,Molécule chimique,Moyenne (26-50),30,Conservateur
90319,ASPERGILLUS/THYME/ROOT/LYSIMACHIA FOENUM-GRAECUM/PORIA COCOS/ATRACTYLOIDES JAPONICA RHIZOME/ MAGNOLIA LILIFLORA BUD/ VITEX TRIFOLIA FRUIT/BAMBUSA VULGARIS LEAF/STEM FERMENT FILTRATE,ANTIMICROBIAL,Conservateur,,7,10,MAGNOLIA LILIFLORA BUD,Molécule chimique,Courte (16-25),22,Conservateur
90319,ASPERGILLUS/THYME/ROOT/LYSIMACHIA FOENUM-GRAECUM/PORIA COCOS/ATRACTYLOIDES JAPONICA RHIZOME/ MAGNOLIA LILIFLORA BUD/ VITEX TRIFOLIA FRUIT/BAMBUSA VULGARIS LEAF/STEM FERMENT FILTRATE,ANTIMICROBIAL,Conservateur,,8,10,VITEX TRIFOLIA FRUIT,Botanique,Courte (16-25),20,Conservateur
90319,ASPERGILLUS/THYME/ROOT/LYSIMACHIA FOENUM-GRAECUM/PORIA COCOS/ATRACTYLOIDES JAPONICA RHIZOME/ MAGNOLIA LILIFLORA BUD/ VITEX TRIFOLIA FRUIT/BAMBUSA VULGARIS LEAF/STEM FERMENT FILTRATE,ANTIMICROBIAL,Conservateur,,9,10,BAMBUSA VULGARIS LEAF,Botanique,Courte (16-25),21,Conservateur
90319,ASPERGILLUS/THYME/ROOT/LYSIMACHIA FOENUM-GRAECUM/PORIA COCOS/ATRACTYLOIDES JAPONICA RHIZOME/ MAGNOLIA LILIFLORA BUD/ VITEX TRIFOLIA FRUIT/BAMBUSA VULGARIS LEAF/STEM FERMENT FILTRATE,ANTIMICROBIAL,Conservateur,,10,10,STEM FERMENT FILTRATE,Molécule chimique,Courte (16-25),21,Conservateur
87251,BACILLUS/CITRUS UNSHIU PEEL EXTRACT FERMENT FILTRATE,"ANTIMICROBIAL, EMOLLIENT",Conservateur,,1,2,BACILLUS,Molécule chimique,Très courte (≤15),8,Conservateur
87251,BACILLUS/CITRUS UNSHIU PEEL EXTRACT FERMENT FILTRATE,"ANTIMICROBIAL, EMOLLIENT",Conservateur,,2,2,CITRUS UNSHIU PEEL EXTRACT FERMENT FILTRATE,Extrait,Moyenne (26-50),43,Conservateur
86125,BACILLUS/DIOSPYROS KAKI LEAF/SOYBEAN FERMENT EXTRACT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT, HAIR CONDITIONING, SKIN CONDITIONING",Conservateur,,1,3,BACILLUS,Molécule chimique,Très courte (≤15),8,Conservateur
86125,BACILLUS/DIOSPYROS KAKI LEAF/SOYBEAN FERMENT EXTRACT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT, HAIR CONDITIONING, SKIN CONDITIONING",Conservateur,,2,3,DIOSPYROS KAKI LEAF,Botanique,Courte (16-25),19,Conservateur
86125,BACILLUS/DIOSPYROS KAKI LEAF/SOYBEAN FERMENT EXTRACT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT, HAIR CONDITIONING, SKIN CONDITIONING",Conservateur,,3,3,SOYBEAN FERMENT EXTRACT FILTRATE,Extrait,Moyenne (26-50),32,Conservateur
88660,BACILLUS/HIPPOPHAE RHAMNOIDES FRUIT FERMENT EXTRACT,"ANTIMICROBIAL, ANTIOXIDANT, EMOLLIENT, SKIN CONDITIONING",Conservateur,,1,2,BACILLUS,Molécule chimique,Très courte (≤15),8,Conservateur
88660,BACILLUS/HIPPOPHAE RHAMNOIDES FRUIT FERMENT EXTRACT,"ANTIMICROBIAL, ANTIOXIDANT, EMOLLIENT, SKIN CONDITIONING",Conservateur,,2,2,HIPPOPHAE RHAMNOIDES FRUIT FERMENT EXTRACT,Extrait,Moyenne (26-50),42,Conservateur
86178,BACILLUS/LACTOBACILLUS/MONASCUS/RICE BRAN EXTRACT/SOYBEAN EXTRACT FERMENT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT, DEPILATORY",Conservateur,,1,5,BACILLUS,Molécule chimique,Très courte (≤15),8,Conservateur
86178,BACILLUS/LACTOBACILLUS/MONASCUS/RICE BRAN EXTRACT/SOYBEAN EXTRACT FERMENT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT, DEPILATORY",Conservateur,,2,5,LACTOBACILLUS,Molécule chimique,Très courte (≤15),13,Conservateur
86178,BACILLUS/LACTOBACILLUS/MONASCUS/RICE BRAN EXTRACT/SOYBEAN EXTRACT FERMENT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT, DEPILATORY",Conservateur,,3,5,MONASCUS,Molécule chimique,Très courte (≤15),8,Conservateur
86178,BACILLUS/LACTOBACILLUS/MONASCUS/RICE BRAN EXTRACT/SOYBEAN EXTRACT FERMENT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT, DEPILATORY",Conservateur,,4,5,RICE BRAN EXTRACT,Extrait,Courte (16-25),17,Conservateur
86178,BACILLUS/LACTOBACILLUS/MONASCUS/RICE BRAN EXTRACT/SOYBEAN EXTRACT FERMENT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT, DEPILATORY",Conservateur,,5,5,SOYBEAN EXTRACT FERMENT FILTRATE,Extrait,Moyenne (26-50),32,Conservateur
90288,BACILLUS/MONASCUS/PISTACIA VERA FRUIT/SOYBEAN FERMENT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT, HAIR CONDITIONING, SKIN CONDITIONING",Conservateur,,1,4,BACILLUS,Molécule chimique,Très courte (≤15),8,Conservateur
90288,BACILLUS/MONASCUS/PISTACIA VERA FRUIT/SOYBEAN FERMENT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT, HAIR CONDITIONING, SKIN CONDITIONING",Conservateur,,2,4,MONASCUS,Molécule chimique,Très courte (≤15),8,Conservateur
90288,BACILLUS/MONASCUS/PISTACIA VERA FRUIT/SOYBEAN FERMENT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT, HAIR CONDITIONING, SKIN CONDITIONING",Conservateur,,3,4,PISTACIA VERA FRUIT,Botanique,Courte (16-25),19,Conservateur
90288,BACILLUS/MONASCUS/PISTACIA VERA FRUIT/SOYBEAN FERMENT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT, HAIR CONDITIONING, SKIN CONDITIONING",Conservateur,,4,4,SOYBEAN FERMENT FILTRATE,Molécule chimique,Courte (16-25),24,Conservateur
90289,BACILLUS/MONASCUS/SESAME SEED/SOYBEAN FERMENT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT, HAIR CONDITIONING, SKIN CONDITIONING, STABILISING",Conservateur,,1,4,BACILLUS,Molécule chimique,Très courte (≤15),8,Conservateur
90289,BACILLUS/MONASCUS/SESAME SEED/SOYBEAN FERMENT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT, HAIR CONDITIONING, SKIN CONDITIONING, STABILISING",Conservateur,,2,4,MONASCUS,Molécule chimique,Très courte (≤15),8,Conservateur
90289,BACILLUS/MONASCUS/SESAME SEED/SOYBEAN FERMENT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT, HAIR CONDITIONING, SKIN CONDITIONING, STABILISING",Conservateur,,3,4,SESAME SEED,Botanique,Très courte (≤15),11,Conservateur
90289,BACILLUS/MONASCUS/SESAME SEED/SOYBEAN FERMENT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT, HAIR CONDITIONING, SKIN CONDITIONING, STABILISING",Conservateur,,4,4,SOYBEAN FERMENT FILTRATE,Molécule chimique,Courte (16-25),24,Conservateur
90863,BACILLUS/MONASCUS/TYPHA ANGUSTIFOLIA FLOWER/SOYBEAN FERMENT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT, EMOLLIENT, HAIR CONDITIONING",Conservateur,,1,4,BACILLUS,Molécule chimique,Très courte (≤15),8,Conservateur
90863,BACILLUS/MONASCUS/TYPHA ANGUSTIFOLIA FLOWER/SOYBEAN FERMENT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT, EMOLLIENT, HAIR CONDITIONING",Conservateur,,2,4,MONASCUS,Molécule chimique,Très courte (≤15),8,Conservateur
90863,BACILLUS/MONASCUS/TYPHA ANGUSTIFOLIA FLOWER/SOYBEAN FERMENT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT, EMOLLIENT, HAIR CONDITIONING",Conservateur,,3,4,TYPHA ANGUSTIFOLIA FLOWER,Botanique,Courte (16-25),25,Conservateur
90863,BACILLUS/MONASCUS/TYPHA ANGUSTIFOLIA FLOWER/SOYBEAN FERMENT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT, EMOLLIENT, HAIR CONDITIONING",Conservateur,,4,4,SOYBEAN FERMENT FILTRATE,Molécule chimique,Courte (16-25),24,Conservateur
90843,BACILLUS/NELUMBO NUCIFERA LEAF EXTRACT FERMENT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT",Conservateur,,1,2,BACILLUS,Molécule chimique,Très courte (≤15),8,Conservateur
90843,BACILLUS/NELUMBO NUCIFERA LEAF EXTRACT FERMENT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT",Conservateur,,2,2,NELUMBO NUCIFERA LEAF EXTRACT FERMENT FILTRATE,Extrait,Moyenne (26-50),46,Conservateur
90844,BACILLUS/PRUNUS MUME FRUIT EXTRACT FERMENT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT",Conservateur,,1,2,BACILLUS,Molécule chimique,Très courte (≤15),8,Conservateur
90844,BACILLUS/PRUNUS MUME FRUIT EXTRACT FERMENT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT",Conservateur,,2,2,PRUNUS MUME FRUIT EXTRACT FERMENT FILTRATE,Extrait,Moyenne (26-50),42,Conservateur
88007,BACILLUS/ROSEMARY LEAF/SOYBEAN FERMENT EXTRACT FILTRATE,"ANTIMICROBIAL, EMOLLIENT, HUMECTANT, SKIN CONDITIONING, SKIN PROTECTING",Conservateur,,1,3,BACILLUS,Molécule chimique,Très courte (≤15),8,Conservateur
88007,BACILLUS/ROSEMARY LEAF/SOYBEAN FERMENT EXTRACT FILTRATE,"ANTIMICROBIAL, EMOLLIENT, HUMECTANT, SKIN CONDITIONING, SKIN PROTECTING",Conservateur,,2,3,ROSEMARY LEAF,Botanique,Très courte (≤15),13,Conservateur
88007,BACILLUS/ROSEMARY LEAF/SOYBEAN FERMENT EXTRACT FILTRATE,"ANTIMICROBIAL, EMOLLIENT, HUMECTANT, SKIN CONDITIONING, SKIN PROTECTING",Conservateur,,3,3,SOYBEAN FERMENT EXTRACT FILTRATE,Extrait,Moyenne (26-50),32,Conservateur
88305,BIFIDA/PANAX GINSENG ROOT CELL CULTURE EXTRACT FERMENT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT, ASTRINGENT, HAIR CONDITIONING, NAIL CONDITIONING, ORAL CARE, SKIN CONDITIONING, SKIN PROTECTING",Conservateur,,1,2,BIFIDA,Molécule chimique,Très courte (≤15),6,Conservateur
88305,BIFIDA/PANAX GINSENG ROOT CELL CULTURE EXTRACT FERMENT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT, ASTRINGENT, HAIR CONDITIONING, NAIL CONDITIONING, ORAL CARE, SKIN CONDITIONING, SKIN PROTECTING",Conservateur,,2,2,PANAX GINSENG ROOT CELL CULTURE EXTRACT FERMENT FILTRATE,Extrait,Longue (51-100),56,Conservateur
82644,BIS-AMINOETHOXYETHANE/GUANIDINE HCL COPOLYMER,ANTIMICROBIAL,Conservateur,374572-91-5,1,2,BIS-AMINOETHOXYETHANE,Molécule chimique,Courte (16-25),21,Conservateur
82644,BIS-AMINOETHOXYETHANE/GUANIDINE HCL COPOLYMER,ANTIMICROBIAL,Conservateur,374572-91-5,2,2,GUANIDINE HCL COPOLYMER,Polymère,Courte (16-25),23,Conservateur
86639,CAFFEIC/COCO/COUMARIC/MANGOSTEEN PERICARP ESTERS,"ANTIMICROBIAL, ANTIOXIDANT, HAIR CONDITIONING, SKIN CONDITIONING",Conservateur,,1,4,CAFFEIC,Molécule chimique,Très courte (≤15),7,Conservateur
86639,CAFFEIC/COCO/COUMARIC/MANGOSTEEN PERICARP ESTERS,"ANTIMICROBIAL, ANTIOXIDANT, HAIR CONDITIONING, SKIN CONDITIONING",Conservateur,,2,4,COCO,Molécule chimique,Très courte (≤15),4,Conservateur
86639,CAFFEIC/COCO/COUMARIC/MANGOSTEEN PERICARP ESTERS,"ANTIMICROBIAL, ANTIOXIDANT, HAIR CONDITIONING, SKIN CONDITIONING",Conservateur,,3,4,COUMARIC,Molécule chimique,Très courte (≤15),8,Conservateur
86639,CAFFEIC/COCO/COUMARIC/MANGOSTEEN PERICARP ESTERS,"ANTIMICROBIAL, ANTIOXIDANT, HAIR CONDITIONING, SKIN CONDITIONING",Conservateur,,4,4,MANGOSTEEN PERICARP ESTERS,Molécule chimique,Moyenne (26-50),26,Conservateur
55061,CANDIDA BOMBICOLA/GLUCOSE/METHYL RAPESEEDATE FERMENT,"ANTIMICROBIAL, ANTISEBORRHOEIC, CLEANSING, DEODORANT, SKIN PROTECTING, SURFACTANT",Conservateur,,1,3,CANDIDA BOMBICOLA,Molécule chimique,Courte (16-25),17,Conservateur
55061,CANDIDA BOMBICOLA/GLUCOSE/METHYL RAPESEEDATE FERMENT,"ANTIMICROBIAL, ANTISEBORRHOEIC, CLEANSING, DEODORANT, SKIN PROTECTING, SURFACTANT",Conservateur,,2,3,GLUCOSE,Molécule chimique,Très courte (≤15),7,Conservateur
55061,CANDIDA BOMBICOLA/GLUCOSE/METHYL RAPESEEDATE FERMENT,"ANTIMICROBIAL, ANTISEBORRHOEIC, CLEANSING, DEODORANT, SKIN PROTECTING, SURFACTANT",Conservateur,,3,3,METHYL RAPESEEDATE FERMENT,Botanique,Moyenne (26-50),26,Conservateur
89462,CARTHAMUS TINCTORIUS FLOWER/VITIS VINIFERA FRUIT/(CAMELIA SINENSIS/DIOSPYROS KAKI) LEAF/POLYGONUM CUSPIDATUM ROOT/CASTANEA CRENATA SHELL/COFFEA ARABICA SEED WATER,"ANTIMICROBIAL, ANTIOXIDANT, ANTISEBORRHOEIC, SKIN CONDITIONING, SKIN PROTECTING",Conservateur,,1,7,CARTHAMUS TINCTORIUS FLOWER,Botanique,Moyenne (26-50),27,Conservateur
89462,CARTHAMUS TINCTORIUS FLOWER/VITIS VINIFERA FRUIT/(CAMELIA SINENSIS/DIOSPYROS KAKI) LEAF/POLYGONUM CUSPIDATUM ROOT/CASTANEA CRENATA SHELL/COFFEA ARABICA SEED WATER,"ANTIMICROBIAL, ANTIOXIDANT, ANTISEBORRHOEIC, SKIN CONDITIONING, SKIN PROTECTING",Conservateur,,2,7,VITIS VINIFERA FRUIT,Botanique,Courte (16-25),20,Conservateur
89462,CARTHAMUS TINCTORIUS FLOWER/VITIS VINIFERA FRUIT/(CAMELIA SINENSIS/DIOSPYROS KAKI) LEAF/POLYGONUM CUSPIDATUM ROOT/CASTANEA CRENATA SHELL/COFFEA ARABICA SEED WATER,"ANTIMICROBIAL, ANTIOXIDANT, ANTISEBORRHOEIC, SKIN CONDITIONING, SKIN PROTECTING",Conservateur,,3,7,CAMELIA SINENSIS,Molécule chimique,Courte (16-25),16,Conservateur
89462,CARTHAMUS TINCTORIUS FLOWER/VITIS VINIFERA FRUIT/(CAMELIA SINENSIS/DIOSPYROS KAKI) LEAF/POLYGONUM CUSPIDATUM ROOT/CASTANEA CRENATA SHELL/COFFEA ARABICA SEED WATER,"ANTIMICROBIAL, ANTIOXIDANT, ANTISEBORRHOEIC, SKIN CONDITIONING, SKIN PROTECTING",Conservateur,,4,7,DIOSPYROS KAKI) LEAF,Botanique,Courte (16-25),20,Conservateur
89462,CARTHAMUS TINCTORIUS FLOWER/VITIS VINIFERA FRUIT/(CAMELIA SINENSIS/DIOSPYROS KAKI) LEAF/POLYGONUM CUSPIDATUM ROOT/CASTANEA CRENATA SHELL/COFFEA ARABICA SEED WATER,"ANTIMICROBIAL, ANTIOXIDANT, ANTISEBORRHOEIC, SKIN CONDITIONING, SKIN PROTECTING",Conservateur,,5,7,POLYGONUM CUSPIDATUM ROOT,Botanique,Courte (16-25),25,Conservateur
89462,CARTHAMUS TINCTORIUS FLOWER/VITIS VINIFERA FRUIT/(CAMELIA SINENSIS/DIOSPYROS KAKI) LEAF/POLYGONUM CUSPIDATUM ROOT/CASTANEA CRENATA SHELL/COFFEA ARABICA SEED WATER,"ANTIMICROBIAL, ANTIOXIDANT, ANTISEBORRHOEIC, SKIN CONDITIONING, SKIN PROTECTING",Conservateur,,6,7,CASTANEA CRENATA SHELL,Molécule chimique,Courte (16-25),22,Conservateur
89462,CARTHAMUS TINCTORIUS FLOWER/VITIS VINIFERA FRUIT/(CAMELIA SINENSIS/DIOSPYROS KAKI) LEAF/POLYGONUM CUSPIDATUM ROOT/CASTANEA CRENATA SHELL/COFFEA ARABICA SEED WATER,"ANTIMICROBIAL, ANTIOXIDANT, ANTISEBORRHOEIC, SKIN CONDITIONING, SKIN PROTECTING",Conservateur,,7,7,COFFEA ARABICA SEED WATER,Eau / Hydrolat,Courte (16-25),25,Conservateur
55295,CHAMOMILLA RECUTITA FLOWER/LEAF EXTRACT,ANTIMICROBIAL,Conservateur,84082-60-0,1,2,CHAMOMILLA RECUTITA FLOWER,Botanique,Moyenne (26-50),26,Conservateur
55295,CHAMOMILLA RECUTITA FLOWER/LEAF EXTRACT,ANTIMICROBIAL,Conservateur,84082-60-0,2,2,LEAF EXTRACT,Extrait,Très courte (≤15),12,Conservateur
