parent_ref_no,parent_inci_name,parent_function,parent_main_cat,parent_cas,position_dans_groupe,total_dans_groupe,sub_molecule,sub_matter_type,sub_size_category,sub_name_length,sub_main_function
40428,"2-METHOXYPHENOL/2,2-DIMETHYL-3-METHYLENEBICYCLO-HEPTANE HYDROGENATED",PERFUMING,Fragrance / Parfum,70955-71-4,1,2,2-METHOXYPHENOL,Molécule chimique,Très courte (≤15),15,Fragrance / Parfum
40932,2-PROPANOL/BORON TRIFLUORIDE/ETHYLIDENEBICYCLOHEPTENE,PERFUMING,Fragrance / Parfum,90530-04-4,1,3,2-PROPANOL,Molécule chimique,Très courte (≤15),10,Fragrance / Parfum
93160,3-LAURYL/TRIDECYLGLYCERYL ASCORBATE,"ANTIOXIDANT, HUMECTANT, SKIN CONDITIONING",Humectant,,1,2,3-LAURYL,Molécule chimique,Très courte (≤15),8,Humectant
40280,"7-HYDROXY-3,7-DIMETHYL-OCTANAL/INDOLE",PERFUMING,Fragrance / Parfum,68908-82-7,2,2,INDOLE,Molécule chimique,Très courte (≤15),6,Fragrance / Parfum
92198,ABIES CONCOLOR BRANCH/LEAF/WOOD OIL,MASKING,Autre,,2,3,LEAF,Botanique,Très courte (≤15),4,Autre
92198,ABIES CONCOLOR BRANCH/LEAF/WOOD OIL,MASKING,Autre,,3,3,WOOD OIL,Huile,Très courte (≤15),8,Autre
83319,ABIES SACHALINENSIS BRANCH/LEAF WATER,MASKING,Autre,,2,2,LEAF WATER,Eau / Hydrolat,Très courte (≤15),10,Autre
83312,ACACIA CATECHU LEAF/WOOD POWDER,SKIN CONDITIONING,Autre,8001-76-1,2,2,WOOD POWDER,Molécule chimique,Très courte (≤15),11,Autre
82974,ACACIA DEALBATA FLOWER/STEM EXTRACT,"SKIN CONDITIONING, SKIN PROTECTING",Autre,165800-52-2,2,2,STEM EXTRACT,Extrait,Très courte (≤15),12,Autre
86886,ACACIA DECURRENS/JOJOBA/SUNFLOWER SEED CERA/POLYGLYCERYL-3 ESTERS,EMOLLIENT,Émollient / Conditioning,,2,4,JOJOBA,Molécule chimique,Très courte (≤15),6,Émollient
92949,ACACIA DECURRENS/JOJOBA/SUNFLOWER SEED WAX POLYGLYCERYL-3 ESTERS,"EMOLLIENT, SKIN CONDITIONING",Émollient / Conditioning,,2,3,JOJOBA,Molécule chimique,Très courte (≤15),6,Émollient
54242,ACACIA FARNESIANA FLOWER/STEM EXTRACT,"ASTRINGENT, VISCOSITY CONTROLLING",Agent de viscosité,89958-31-6,2,2,STEM EXTRACT,Extrait,Très courte (≤15),12,Agent de viscosité
54243,ACACIA SENEGAL FLOWER/STEM EXTRACT,VISCOSITY CONTROLLING,Agent de viscosité,97659-43-3,2,2,STEM EXTRACT,Extrait,Très courte (≤15),12,Agent de viscosité
84906,ACANTHOPANAX SESSILIFLORA BARK/ROOT/STEM EXTRACT,SKIN CONDITIONING,Autre,95370-68-6,2,3,ROOT,Botanique,Très courte (≤15),4,Autre
84906,ACANTHOPANAX SESSILIFLORA BARK/ROOT/STEM EXTRACT,SKIN CONDITIONING,Autre,95370-68-6,3,3,STEM EXTRACT,Extrait,Très courte (≤15),12,Autre
92892,ACANTHOPANAX SESSILIFLORUS BARK/ROOT/STEM EXTRACT,SKIN CONDITIONING,Autre,,2,3,ROOT,Botanique,Très courte (≤15),4,Autre
92892,ACANTHOPANAX SESSILIFLORUS BARK/ROOT/STEM EXTRACT,SKIN CONDITIONING,Autre,,3,3,STEM EXTRACT,Extrait,Très courte (≤15),12,Autre
88874,ACER NIKOENSE BRANCH/STEM EXTRACT,SKIN CONDITIONING,Autre,,2,2,STEM EXTRACT,Extrait,Très courte (≤15),12,Autre
91602,ACETIC/LINOLEIC/PALMITIC TRIGLYCERIDE,"EMOLLIENT, HUMECTANT, SKIN CONDITIONING",Humectant,221139-79-3,1,3,ACETIC,Molécule chimique,Très courte (≤15),6,Humectant
91602,ACETIC/LINOLEIC/PALMITIC TRIGLYCERIDE,"EMOLLIENT, HUMECTANT, SKIN CONDITIONING",Humectant,221139-79-3,2,3,LINOLEIC,Molécule chimique,Très courte (≤15),8,Humectant
84839,ACETOBACTER/ASPERGILLUS/LACTOBACILLUS/LEUCONOSTOC/PEDIOCOCCUS/SACCHAROMYCES/ZYGOSACCHAROMYCES/CITRUS UNSHIU FRUIT/CITRUS JAPONICA FRUIT/CITRUS JUNOS FRUIT/ APPLE FRUIT/BANANA FRUIT/PAPAYA FRUIT/ PYRUS SEROTINA FRUIT/ DIOSPYROS KAKI FRUIT/WATERMELON FRUIT/PEACH FRUIT/ PRUNUS MUME FRUIT/FIG FRUIT/CHAENOMELES SINENSIS FRUIT/ERIOBOTRYA JAPONICA FRUIT/APRICOT FRUIT/ ZIZYPHUS JUJUBA FRUIT/CUCURBITA MAXIMA FRUIT/CASTANEA CRENATA FRUIT/VITIS COIGNETIAE FRUIT/RASPBERRY FRUIT/MOMORDICA GROSVENORII FRUIT/LYCIUM CHINENSE FRUIT/GLYCINE MAX SEED/PHASEOLUS ANGULARIS SEED/CANAVALIA ENSIFORMIS SEED/RICE SEED/HORDEUM VULGARE SEED/COIX LACRYMA-JOBI MA-YUEN SEED/ECHINOCHLOA CRUS-GALLI SEED/SETARIA ITALICA SEED/MILLET SEED/HEMEROCALLIS FULVA FLOWER/CABBAGE LEAF/STEM/MORUS BOMBYCIS LEAF/PERILLA FRUTESCENS LEAF/IPOMOEA BATATAS ROOT/COLOCASIA ANTIQUORUM TUBER/DIOSCOREA BATATAS RHIZOME/IRIDEA LAMINARIOIDES/LAMINARIA JAPONICA/NEMACYSTUS DECIPIENS/UNDARIA PINNATIFIDA/RADISH ROOT/TURNIP ROOT/CARROT ROOT/ARCTIUM LAPPA ROOT/NELUMBO NUCIFERA RHIZOME/ONION BULB/LILIUM AURATUM BULB/LICORICE ROOT/SAGITTARIA TRIFOLIA ROOT/SESAME SEED/GINKGO BILOBA SEED/JUGLANS SUBCORDIFORMIS FRUIT/PANAX GINSENG SEED/ACTINIDIA POLYGAMA FRUIT/HYDNUM ERINACEUM FRUITING BODY/GRIFOLA FRONDOSA FRUITING BODY/PRUNUS SALICINA FRUIT/AKEBIA QUINATA FRUIT/CRATAEGUS CUNEATA FRUIT/CORNUS OFFICINALIS FRUIT/NEPHELIUM LONGANA FRUIT/HOUTTUYNIA CORDATA/ARTEMISIA PRINCEPS/SASA VEITCHII LEAF/GLECHOMA HEDERACEA/CHAMOMILLA RECUTITA FLOWER/EQUISETUM ARVENSE/CASSIA OBTUSIFOLIA SEED/TARAXACUM OFFICINALE/ISODON JAPONICUS/SAFFLOWER FLOWER/PLANTAGO ASIATICA/SMALLANTHUS SONCHIFOLIUS ROOT/GARLIC BULB/GINGER RHIZOME/BEET RHIZOME/POLYGONUM ODORATUM RHIZOME/TURMERIC RHIZOME/ACANTHOPANAX SIEBOLDIANUS ROOT/PINUS KORAIENSIS SEED/LENTINUS EDODES FRUITING BODY/AURICULARIA AURICULA/VITIS LABRUSCA FRUIT/HELIANTHUS TUBEROSUS TUBER FERMENT EXTRACT,SKIN CONDITIONING,Autre,,1,94,ACETOBACTER,Molécule chimique,Très courte (≤15),11,Autre
84839,ACETOBACTER/ASPERGILLUS/LACTOBACILLUS/LEUCONOSTOC/PEDIOCOCCUS/SACCHAROMYCES/ZYGOSACCHAROMYCES/CITRUS UNSHIU FRUIT/CITRUS JAPONICA FRUIT/CITRUS JUNOS FRUIT/ APPLE FRUIT/BANANA FRUIT/PAPAYA FRUIT/ PYRUS SEROTINA FRUIT/ DIOSPYROS KAKI FRUIT/WATERMELON FRUIT/PEACH FRUIT/ PRUNUS MUME FRUIT/FIG FRUIT/CHAENOMELES SINENSIS FRUIT/ERIOBOTRYA JAPONICA FRUIT/APRICOT FRUIT/ ZIZYPHUS JUJUBA FRUIT/CUCURBITA MAXIMA FRUIT/CASTANEA CRENATA FRUIT/VITIS COIGNETIAE FRUIT/RASPBERRY FRUIT/MOMORDICA GROSVENORII FRUIT/LYCIUM CHINENSE FRUIT/GLYCINE MAX SEED/PHASEOLUS ANGULARIS SEED/CANAVALIA ENSIFORMIS SEED/RICE SEED/HORDEUM VULGARE SEED/COIX LACRYMA-JOBI MA-YUEN SEED/ECHINOCHLOA CRUS-GALLI SEED/SETARIA ITALICA SEED/MILLET SEED/HEMEROCALLIS FULVA FLOWER/CABBAGE LEAF/STEM/MORUS BOMBYCIS LEAF/PERILLA FRUTESCENS LEAF/IPOMOEA BATATAS ROOT/COLOCASIA ANTIQUORUM TUBER/DIOSCOREA BATATAS RHIZOME/IRIDEA LAMINARIOIDES/LAMINARIA JAPONICA/NEMACYSTUS DECIPIENS/UNDARIA PINNATIFIDA/RADISH ROOT/TURNIP ROOT/CARROT ROOT/ARCTIUM LAPPA ROOT/NELUMBO NUCIFERA RHIZOME/ONION BULB/LILIUM AURATUM BULB/LICORICE ROOT/SAGITTARIA TRIFOLIA ROOT/SESAME SEED/GINKGO BILOBA SEED/JUGLANS SUBCORDIFORMIS FRUIT/PANAX GINSENG SEED/ACTINIDIA POLYGAMA FRUIT/HYDNUM ERINACEUM FRUITING BODY/GRIFOLA FRONDOSA FRUITING BODY/PRUNUS SALICINA FRUIT/AKEBIA QUINATA FRUIT/CRATAEGUS CUNEATA FRUIT/CORNUS OFFICINALIS FRUIT/NEPHELIUM LONGANA FRUIT/HOUTTUYNIA CORDATA/ARTEMISIA PRINCEPS/SASA VEITCHII LEAF/GLECHOMA HEDERACEA/CHAMOMILLA RECUTITA FLOWER/EQUISETUM ARVENSE/CASSIA OBTUSIFOLIA SEED/TARAXACUM OFFICINALE/ISODON JAPONICUS/SAFFLOWER FLOWER/PLANTAGO ASIATICA/SMALLANTHUS SONCHIFOLIUS ROOT/GARLIC BULB/GINGER RHIZOME/BEET RHIZOME/POLYGONUM ODORATUM RHIZOME/TURMERIC RHIZOME/ACANTHOPANAX SIEBOLDIANUS ROOT/PINUS KORAIENSIS SEED/LENTINUS EDODES FRUITING BODY/AURICULARIA AURICULA/VITIS LABRUSCA FRUIT/HELIANTHUS TUBEROSUS TUBER FERMENT EXTRACT,SKIN CONDITIONING,Autre,,2,94,ASPERGILLUS,Molécule chimique,Très courte (≤15),11,Autre
84839,ACETOBACTER/ASPERGILLUS/LACTOBACILLUS/LEUCONOSTOC/PEDIOCOCCUS/SACCHAROMYCES/ZYGOSACCHAROMYCES/CITRUS UNSHIU FRUIT/CITRUS JAPONICA FRUIT/CITRUS JUNOS FRUIT/ APPLE FRUIT/BANANA FRUIT/PAPAYA FRUIT/ PYRUS SEROTINA FRUIT/ DIOSPYROS KAKI FRUIT/WATERMELON FRUIT/PEACH FRUIT/ PRUNUS MUME FRUIT/FIG FRUIT/CHAENOMELES SINENSIS FRUIT/ERIOBOTRYA JAPONICA FRUIT/APRICOT FRUIT/ ZIZYPHUS JUJUBA FRUIT/CUCURBITA MAXIMA FRUIT/CASTANEA CRENATA FRUIT/VITIS COIGNETIAE FRUIT/RASPBERRY FRUIT/MOMORDICA GROSVENORII FRUIT/LYCIUM CHINENSE FRUIT/GLYCINE MAX SEED/PHASEOLUS ANGULARIS SEED/CANAVALIA ENSIFORMIS SEED/RICE SEED/HORDEUM VULGARE SEED/COIX LACRYMA-JOBI MA-YUEN SEED/ECHINOCHLOA CRUS-GALLI SEED/SETARIA ITALICA SEED/MILLET SEED/HEMEROCALLIS FULVA FLOWER/CABBAGE LEAF/STEM/MORUS BOMBYCIS LEAF/PERILLA FRUTESCENS LEAF/IPOMOEA BATATAS ROOT/COLOCASIA ANTIQUORUM TUBER/DIOSCOREA BATATAS RHIZOME/IRIDEA LAMINARIOIDES/LAMINARIA JAPONICA/NEMACYSTUS DECIPIENS/UNDARIA PINNATIFIDA/RADISH ROOT/TURNIP ROOT/CARROT ROOT/ARCTIUM LAPPA ROOT/NELUMBO NUCIFERA RHIZOME/ONION BULB/LILIUM AURATUM BULB/LICORICE ROOT/SAGITTARIA TRIFOLIA ROOT/SESAME SEED/GINKGO BILOBA SEED/JUGLANS SUBCORDIFORMIS FRUIT/PANAX GINSENG SEED/ACTINIDIA POLYGAMA FRUIT/HYDNUM ERINACEUM FRUITING BODY/GRIFOLA FRONDOSA FRUITING BODY/PRUNUS SALICINA FRUIT/AKEBIA QUINATA FRUIT/CRATAEGUS CUNEATA FRUIT/CORNUS OFFICINALIS FRUIT/NEPHELIUM LONGANA FRUIT/HOUTTUYNIA CORDATA/ARTEMISIA PRINCEPS/SASA VEITCHII LEAF/GLECHOMA HEDERACEA/CHAMOMILLA RECUTITA FLOWER/EQUISETUM ARVENSE/CASSIA OBTUSIFOLIA SEED/TARAXACUM OFFICINALE/ISODON JAPONICUS/SAFFLOWER FLOWER/PLANTAGO ASIATICA/SMALLANTHUS SONCHIFOLIUS ROOT/GARLIC BULB/GINGER RHIZOME/BEET RHIZOME/POLYGONUM ODORATUM RHIZOME/TURMERIC RHIZOME/ACANTHOPANAX SIEBOLDIANUS ROOT/PINUS KORAIENSIS SEED/LENTINUS EDODES FRUITING BODY/AURICULARIA AURICULA/VITIS LABRUSCA FRUIT/HELIANTHUS TUBEROSUS TUBER FERMENT EXTRACT,SKIN CONDITIONING,Autre,,3,94,LACTOBACILLUS,Molécule chimique,Très courte (≤15),13,Autre
84839,ACETOBACTER/ASPERGILLUS/LACTOBACILLUS/LEUCONOSTOC/PEDIOCOCCUS/SACCHAROMYCES/ZYGOSACCHAROMYCES/CITRUS UNSHIU FRUIT/CITRUS JAPONICA FRUIT/CITRUS JUNOS FRUIT/ APPLE FRUIT/BANANA FRUIT/PAPAYA FRUIT/ PYRUS SEROTINA FRUIT/ DIOSPYROS KAKI FRUIT/WATERMELON FRUIT/PEACH FRUIT/ PRUNUS MUME FRUIT/FIG FRUIT/CHAENOMELES SINENSIS FRUIT/ERIOBOTRYA JAPONICA FRUIT/APRICOT FRUIT/ ZIZYPHUS JUJUBA FRUIT/CUCURBITA MAXIMA FRUIT/CASTANEA CRENATA FRUIT/VITIS COIGNETIAE FRUIT/RASPBERRY FRUIT/MOMORDICA GROSVENORII FRUIT/LYCIUM CHINENSE FRUIT/GLYCINE MAX SEED/PHASEOLUS ANGULARIS SEED/CANAVALIA ENSIFORMIS SEED/RICE SEED/HORDEUM VULGARE SEED/COIX LACRYMA-JOBI MA-YUEN SEED/ECHINOCHLOA CRUS-GALLI SEED/SETARIA ITALICA SEED/MILLET SEED/HEMEROCALLIS FULVA FLOWER/CABBAGE LEAF/STEM/MORUS BOMBYCIS LEAF/PERILLA FRUTESCENS LEAF/IPOMOEA BATATAS ROOT/COLOCASIA ANTIQUORUM TUBER/DIOSCOREA BATATAS RHIZOME/IRIDEA LAMINARIOIDES/LAMINARIA JAPONICA/NEMACYSTUS DECIPIENS/UNDARIA PINNATIFIDA/RADISH ROOT/TURNIP ROOT/CARROT ROOT/ARCTIUM LAPPA ROOT/NELUMBO NUCIFERA RHIZOME/ONION BULB/LILIUM AURATUM BULB/LICORICE ROOT/SAGITTARIA TRIFOLIA ROOT/SESAME SEED/GINKGO BILOBA SEED/JUGLANS SUBCORDIFORMIS FRUIT/PANAX GINSENG SEED/ACTINIDIA POLYGAMA FRUIT/HYDNUM ERINACEUM FRUITING BODY/GRIFOLA FRONDOSA FRUITING BODY/PRUNUS SALICINA FRUIT/AKEBIA QUINATA FRUIT/CRATAEGUS CUNEATA FRUIT/CORNUS OFFICINALIS FRUIT/NEPHELIUM LONGANA FRUIT/HOUTTUYNIA CORDATA/ARTEMISIA PRINCEPS/SASA VEITCHII LEAF/GLECHOMA HEDERACEA/CHAMOMILLA RECUTITA FLOWER/EQUISETUM ARVENSE/CASSIA OBTUSIFOLIA SEED/TARAXACUM OFFICINALE/ISODON JAPONICUS/SAFFLOWER FLOWER/PLANTAGO ASIATICA/SMALLANTHUS SONCHIFOLIUS ROOT/GARLIC BULB/GINGER RHIZOME/BEET RHIZOME/POLYGONUM ODORATUM RHIZOME/TURMERIC RHIZOME/ACANTHOPANAX SIEBOLDIANUS ROOT/PINUS KORAIENSIS SEED/LENTINUS EDODES FRUITING BODY/AURICULARIA AURICULA/VITIS LABRUSCA FRUIT/HELIANTHUS TUBEROSUS TUBER FERMENT EXTRACT,SKIN CONDITIONING,Autre,,4,94,LEUCONOSTOC,Molécule chimique,Très courte (≤15),11,Autre
84839,ACETOBACTER/ASPERGILLUS/LACTOBACILLUS/LEUCONOSTOC/PEDIOCOCCUS/SACCHAROMYCES/ZYGOSACCHAROMYCES/CITRUS UNSHIU FRUIT/CITRUS JAPONICA FRUIT/CITRUS JUNOS FRUIT/ APPLE FRUIT/BANANA FRUIT/PAPAYA FRUIT/ PYRUS SEROTINA FRUIT/ DIOSPYROS KAKI FRUIT/WATERMELON FRUIT/PEACH FRUIT/ PRUNUS MUME FRUIT/FIG FRUIT/CHAENOMELES SINENSIS FRUIT/ERIOBOTRYA JAPONICA FRUIT/APRICOT FRUIT/ ZIZYPHUS JUJUBA FRUIT/CUCURBITA MAXIMA FRUIT/CASTANEA CRENATA FRUIT/VITIS COIGNETIAE FRUIT/RASPBERRY FRUIT/MOMORDICA GROSVENORII FRUIT/LYCIUM CHINENSE FRUIT/GLYCINE MAX SEED/PHASEOLUS ANGULARIS SEED/CANAVALIA ENSIFORMIS SEED/RICE SEED/HORDEUM VULGARE SEED/COIX LACRYMA-JOBI MA-YUEN SEED/ECHINOCHLOA CRUS-GALLI SEED/SETARIA ITALICA SEED/MILLET SEED/HEMEROCALLIS FULVA FLOWER/CABBAGE LEAF/STEM/MORUS BOMBYCIS LEAF/PERILLA FRUTESCENS LEAF/IPOMOEA BATATAS ROOT/COLOCASIA ANTIQUORUM TUBER/DIOSCOREA BATATAS RHIZOME/IRIDEA LAMINARIOIDES/LAMINARIA JAPONICA/NEMACYSTUS DECIPIENS/UNDARIA PINNATIFIDA/RADISH ROOT/TURNIP ROOT/CARROT ROOT/ARCTIUM LAPPA ROOT/NELUMBO NUCIFERA RHIZOME/ONION BULB/LILIUM AURATUM BULB/LICORICE ROOT/SAGITTARIA TRIFOLIA ROOT/SESAME SEED/GINKGO BILOBA SEED/JUGLANS SUBCORDIFORMIS FRUIT/PANAX GINSENG SEED/ACTINIDIA POLYGAMA FRUIT/HYDNUM ERINACEUM FRUITING BODY/GRIFOLA FRONDOSA FRUITING BODY/PRUNUS SALICINA FRUIT/AKEBIA QUINATA FRUIT/CRATAEGUS CUNEATA FRUIT/CORNUS OFFICINALIS FRUIT/NEPHELIUM LONGANA FRUIT/HOUTTUYNIA CORDATA/ARTEMISIA PRINCEPS/SASA VEITCHII LEAF/GLECHOMA HEDERACEA/CHAMOMILLA RECUTITA FLOWER/EQUISETUM ARVENSE/CASSIA OBTUSIFOLIA SEED/TARAXACUM OFFICINALE/ISODON JAPONICUS/SAFFLOWER FLOWER/PLANTAGO ASIATICA/SMALLANTHUS SONCHIFOLIUS ROOT/GARLIC BULB/GINGER RHIZOME/BEET RHIZOME/POLYGONUM ODORATUM RHIZOME/TURMERIC RHIZOME/ACANTHOPANAX SIEBOLDIANUS ROOT/PINUS KORAIENSIS SEED/LENTINUS EDODES FRUITING BODY/AURICULARIA AURICULA/VITIS LABRUSCA FRUIT/HELIANTHUS TUBEROSUS TUBER FERMENT EXTRACT,SKIN CONDITIONING,Autre,,5,94,PEDIOCOCCUS,Molécule chimique,Très courte (≤15),11,Autre
84839,ACETOBACTER/ASPERGILLUS/LACTOBACILLUS/LEUCONOSTOC/PEDIOCOCCUS/SACCHAROMYCES/ZYGOSACCHAROMYCES/CITRUS UNSHIU FRUIT/CITRUS JAPONICA FRUIT/CITRUS JUNOS FRUIT/ APPLE FRUIT/BANANA FRUIT/PAPAYA FRUIT/ PYRUS SEROTINA FRUIT/ DIOSPYROS KAKI FRUIT/WATERMELON FRUIT/PEACH FRUIT/ PRUNUS MUME FRUIT/FIG FRUIT/CHAENOMELES SINENSIS FRUIT/ERIOBOTRYA JAPONICA FRUIT/APRICOT FRUIT/ ZIZYPHUS JUJUBA FRUIT/CUCURBITA MAXIMA FRUIT/CASTANEA CRENATA FRUIT/VITIS COIGNETIAE FRUIT/RASPBERRY FRUIT/MOMORDICA GROSVENORII FRUIT/LYCIUM CHINENSE FRUIT/GLYCINE MAX SEED/PHASEOLUS ANGULARIS SEED/CANAVALIA ENSIFORMIS SEED/RICE SEED/HORDEUM VULGARE SEED/COIX LACRYMA-JOBI MA-YUEN SEED/ECHINOCHLOA CRUS-GALLI SEED/SETARIA ITALICA SEED/MILLET SEED/HEMEROCALLIS FULVA FLOWER/CABBAGE LEAF/STEM/MORUS BOMBYCIS LEAF/PERILLA FRUTESCENS LEAF/IPOMOEA BATATAS ROOT/COLOCASIA ANTIQUORUM TUBER/DIOSCOREA BATATAS RHIZOME/IRIDEA LAMINARIOIDES/LAMINARIA JAPONICA/NEMACYSTUS DECIPIENS/UNDARIA PINNATIFIDA/RADISH ROOT/TURNIP ROOT/CARROT ROOT/ARCTIUM LAPPA ROOT/NELUMBO NUCIFERA RHIZOME/ONION BULB/LILIUM AURATUM BULB/LICORICE ROOT/SAGITTARIA TRIFOLIA ROOT/SESAME SEED/GINKGO BILOBA SEED/JUGLANS SUBCORDIFORMIS FRUIT/PANAX GINSENG SEED/ACTINIDIA POLYGAMA FRUIT/HYDNUM ERINACEUM FRUITING BODY/GRIFOLA FRONDOSA FRUITING BODY/PRUNUS SALICINA FRUIT/AKEBIA QUINATA FRUIT/CRATAEGUS CUNEATA FRUIT/CORNUS OFFICINALIS FRUIT/NEPHELIUM LONGANA FRUIT/HOUTTUYNIA CORDATA/ARTEMISIA PRINCEPS/SASA VEITCHII LEAF/GLECHOMA HEDERACEA/CHAMOMILLA RECUTITA FLOWER/EQUISETUM ARVENSE/CASSIA OBTUSIFOLIA SEED/TARAXACUM OFFICINALE/ISODON JAPONICUS/SAFFLOWER FLOWER/PLANTAGO ASIATICA/SMALLANTHUS SONCHIFOLIUS ROOT/GARLIC BULB/GINGER RHIZOME/BEET RHIZOME/POLYGONUM ODORATUM RHIZOME/TURMERIC RHIZOME/ACANTHOPANAX SIEBOLDIANUS ROOT/PINUS KORAIENSIS SEED/LENTINUS EDODES FRUITING BODY/AURICULARIA AURICULA/VITIS LABRUSCA FRUIT/HELIANTHUS TUBEROSUS TUBER FERMENT EXTRACT,SKIN CONDITIONING,Autre,,6,94,SACCHAROMYCES,Molécule chimique,Très courte (≤15),13,Autre
